index,Date,Local Site Name,AQS Parameter Description,County,mean_AQI,mean_long,mean_lat,month,year
13767,2025-08-11,Garinger High School,PM2.5,Mecklenburg,8.5,-80.785683,35.2401000008895,8,2025
13768,2025-08-11,Hattie Avenue,Ozone,Forsyth,22.0,-80.224501,36.11094,8,2025
13769,2025-08-11,Hattie Avenue,PM2.5,Forsyth,30.0,-80.224501,36.11094,8,2025
13770,2025-08-11,Leggett,Ozone,Edgecombe,19.0,-77.5843,35.988278,8,2025
13771,2025-08-11,Leggett,PM2.5,Edgecombe,22.0,-77.5843,35.988278,8,2025
13772,2025-08-11,Linville Falls,Ozone,Avery,21.0,-81.933072,35.972347,8,2025
13773,2025-08-11,Linville Falls,PM2.5,Avery,10.0,-81.933072,35.972347,8,2025
13774,2025-08-11,Mendenhall School,Ozone,Guilford,19.0,-79.802314,36.1090060008986,8,2025
13775,2025-08-11,Mendenhall School,PM2.5,Guilford,26.0,-79.802314,36.1090060008986,8,2025
13776,2025-08-11,Millbrook School,Ozone,Wake,19.0,-78.574167,35.856111,8,2025
13777,2025-08-11,Millbrook School,PM2.5,Wake,22.0,-78.574167,35.856111,8,2025
13778,2025-08-11,Old High School,Ozone,Swain,16.0,-83.310242,35.498711,8,2025
13779,2025-08-11,Old High School,PM2.5,Swain,21.0,-83.310242,35.498711,8,2025
13780,2025-08-11,Pitt Agri. Center,Ozone,Pitt,17.0,-77.360126,35.6412760008938,8,2025
13781,2025-08-11,Pitt Agri. Center,PM2.5,Pitt,11.0,-77.360126,35.6412760008938,8,2025
13782,2025-08-11,Rockwell,Ozone,Rowan,15.0,-80.395039,35.551868,8,2025
13783,2025-08-11,Rockwell,PM2.5,Rowan,13.0,-80.395039,35.551868,8,2025
13784,2025-08-11,West Johnston Co.,Ozone,Johnston,21.0,-78.4622,35.59095,8,2025
13785,2025-08-11,West Johnston Co.,PM2.5,Johnston,24.0,-78.4622,35.59095,8,2025
13786,2025-08-12,Bryson City,Ozone,Swain,16.0,-83.442133,35.434767,8,2025
13787,2025-08-12,Bryson City,PM2.5,Swain,16.0,-83.442133,35.434767,8,2025
13788,2025-08-12,Castle Hayne,Ozone,New Hanover,10.0,-77.838611,34.364167,8,2025
13789,2025-08-12,Castle Hayne,PM2.5,New Hanover,11.0,-77.838611,34.364167,8,2025
13790,2025-08-12,Clemmons Middle,Ozone,Forsyth,21.0,-80.341962,36.026612,8,2025
13791,2025-08-12,Clemmons Middle,PM2.5,Forsyth,18.0,-80.341962,36.026612,8,2025
13792,2025-08-12,Durham Armory,Ozone,Durham,19.0,-78.904037,36.0329550008979,8,2025
13793,2025-08-12,Durham Armory,PM2.5,Durham,9.0,-78.904037,36.0329550008979,8,2025
13794,2025-08-12,Frying Pan Mountain,Ozone,Haywood,23.0,-82.7925,35.379167,8,2025
13795,2025-08-12,Garinger High School,Ozone,Mecklenburg,22.0,-80.785683,35.2401000008895,8,2025
13796,2025-08-12,Garinger High School,PM2.5,Mecklenburg,20.0,-80.785683,35.2401000008895,8,2025
13797,2025-08-12,Hattie Avenue,Ozone,Forsyth,21.0,-80.224501,36.11094,8,2025
13798,2025-08-12,Hattie Avenue,PM2.5,Forsyth,21.0,-80.224501,36.11094,8,2025
13799,2025-08-12,Leggett,Ozone,Edgecombe,19.0,-77.5843,35.988278,8,2025
13800,2025-08-12,Leggett,PM2.5,Edgecombe,16.0,-77.5843,35.988278,8,2025
13801,2025-08-12,Linville Falls,Ozone,Avery,19.0,-81.933072,35.972347,8,2025
13802,2025-08-12,Mendenhall School,Ozone,Guilford,23.0,-79.802314,36.1090060008986,8,2025
13803,2025-08-12,Mendenhall School,PM2.5,Guilford,17.0,-79.802314,36.1090060008986,8,2025
13804,2025-08-12,Millbrook School,Ozone,Wake,15.0,-78.574167,35.856111,8,2025
13805,2025-08-12,Millbrook School,PM2.5,Wake,22.0,-78.574167,35.856111,8,2025
13806,2025-08-12,Old High School,Ozone,Swain,19.0,-83.310242,35.498711,8,2025
13807,2025-08-12,Old High School,PM2.5,Swain,36.5,-83.310242,35.498711,8,2025
13808,2025-08-12,Pitt Agri. Center,Ozone,Pitt,15.0,-77.360126,35.6412760008938,8,2025
13809,2025-08-12,Pitt Agri. Center,PM2.5,Pitt,8.0,-77.360126,35.6412760008938,8,2025
13810,2025-08-12,Rockwell,Ozone,Rowan,21.0,-80.395039,35.551868,8,2025
13811,2025-08-12,Rockwell,PM2.5,Rowan,23.0,-80.395039,35.551868,8,2025
13812,2025-08-12,West Johnston Co.,Ozone,Johnston,19.0,-78.4622,35.59095,8,2025
13813,2025-08-12,West Johnston Co.,PM2.5,Johnston,17.0,-78.4622,35.59095,8,2025
13814,2025-08-13,Bryson City,Ozone,Swain,18.0,-83.442133,35.434767,8,2025
13815,2025-08-13,Bryson City,PM2.5,Swain,13.0,-83.442133,35.434767,8,2025
13816,2025-08-13,Castle Hayne,Ozone,New Hanover,13.0,-77.838611,34.364167,8,2025
13817,2025-08-13,Castle Hayne,PM2.5,New Hanover,18.0,-77.838611,34.364167,8,2025
13818,2025-08-13,Clemmons Middle,Ozone,Forsyth,24.0,-80.341962,36.026612,8,2025
13819,2025-08-13,Clemmons Middle,PM2.5,Forsyth,26.0,-80.341962,36.026612,8,2025
13820,2025-08-13,Durham Armory,Ozone,Durham,24.0,-78.904037,36.0329550008979,8,2025
13821,2025-08-13,Durham Armory,PM2.5,Durham,11.0,-78.904037,36.0329550008979,8,2025
13822,2025-08-13,Frying Pan Mountain,Ozone,Haywood,23.0,-82.7925,35.379167,8,2025
13823,2025-08-13,Garinger High School,Ozone,Mecklenburg,21.0,-80.785683,35.2401000008895,8,2025
13824,2025-08-13,Garinger High School,PM2.5,Mecklenburg,27.0,-80.785683,35.2401000008895,8,2025
13825,2025-08-13,Hattie Avenue,Ozone,Forsyth,24.0,-80.224501,36.11094,8,2025
13826,2025-08-13,Hattie Avenue,PM2.5,Forsyth,29.0,-80.224501,36.11094,8,2025
13827,2025-08-13,Leggett,Ozone,Edgecombe,24.0,-77.5843,35.988278,8,2025
13828,2025-08-13,Leggett,PM2.5,Edgecombe,28.0,-77.5843,35.988278,8,2025
13829,2025-08-13,Linville Falls,Ozone,Avery,22.0,-81.933072,35.972347,8,2025
13830,2025-08-13,Mendenhall School,Ozone,Guilford,24.0,-79.802314,36.1090060008986,8,2025
13831,2025-08-13,Mendenhall School,PM2.5,Guilford,38.0,-79.802314,36.1090060008986,8,2025
13832,2025-08-13,Millbrook School,Ozone,Wake,22.0,-78.574167,35.856111,8,2025
13833,2025-08-13,Millbrook School,PM2.5,Wake,28.0,-78.574167,35.856111,8,2025
13834,2025-08-13,Old High School,Ozone,Swain,18.0,-83.310242,35.498711,8,2025
13835,2025-08-13,Old High School,PM2.5,Swain,18.0,-83.310242,35.498711,8,2025
13836,2025-08-13,Pitt Agri. Center,Ozone,Pitt,23.0,-77.360126,35.6412760008938,8,2025
13837,2025-08-13,Pitt Agri. Center,PM2.5,Pitt,23.0,-77.360126,35.6412760008938,8,2025
13838,2025-08-13,Rockwell,Ozone,Rowan,25.0,-80.395039,35.551868,8,2025
13839,2025-08-13,Rockwell,PM2.5,Rowan,29.0,-80.395039,35.551868,8,2025
13840,2025-08-13,West Johnston Co.,Ozone,Johnston,36.0,-78.4622,35.59095,8,2025
13841,2025-08-13,West Johnston Co.,PM2.5,Johnston,21.0,-78.4622,35.59095,8,2025
13842,2025-08-14,Bryson City,Ozone,Swain,23.0,-83.442133,35.434767,8,2025
13843,2025-08-14,Bryson City,PM2.5,Swain,17.0,-83.442133,35.434767,8,2025
13844,2025-08-14,Castle Hayne,Ozone,New Hanover,21.0,-77.838611,34.364167,8,2025
13845,2025-08-14,Castle Hayne,PM2.5,New Hanover,17.0,-77.838611,34.364167,8,2025
13846,2025-08-14,Clemmons Middle,Ozone,Forsyth,27.0,-80.341962,36.026612,8,2025
13847,2025-08-14,Clemmons Middle,PM2.5,Forsyth,20.0,-80.341962,36.026612,8,2025
13848,2025-08-14,Durham Armory,Ozone,Durham,29.0,-78.904037,36.0329550008979,8,2025
13849,2025-08-14,Durham Armory,PM2.5,Durham,12.5,-78.904037,36.0329550008979,8,2025
13850,2025-08-14,Frying Pan Mountain,Ozone,Haywood,35.0,-82.7925,35.379167,8,2025
13851,2025-08-14,Garinger High School,Ozone,Mecklenburg,31.0,-80.785683,35.2401000008895,8,2025
13852,2025-08-14,Garinger High School,PM2.5,Mecklenburg,23.5,-80.785683,35.2401000008895,8,2025
13853,2025-08-14,Hattie Avenue,Ozone,Forsyth,30.0,-80.224501,36.11094,8,2025
13854,2025-08-14,Hattie Avenue,PM2.5,Forsyth,28.0,-80.224501,36.11094,8,2025
13855,2025-08-14,Leggett,Ozone,Edgecombe,22.0,-77.5843,35.988278,8,2025
13856,2025-08-14,Leggett,PM2.5,Edgecombe,42.0,-77.5843,35.988278,8,2025
13857,2025-08-14,Linville Falls,Ozone,Avery,27.0,-81.933072,35.972347,8,2025
13858,2025-08-14,Linville Falls,PM2.5,Avery,19.0,-81.933072,35.972347,8,2025
13859,2025-08-14,Mendenhall School,Ozone,Guilford,37.0,-79.802314,36.1090060008986,8,2025
13860,2025-08-14,Mendenhall School,PM2.5,Guilford,23.0,-79.802314,36.1090060008986,8,2025
13861,2025-08-14,Millbrook School,Ozone,Wake,27.0,-78.574167,35.856111,8,2025
13862,2025-08-14,Millbrook School,PM2.5,Wake,35.0,-78.574167,35.856111,8,2025
13863,2025-08-14,Old High School,Ozone,Swain,17.0,-83.310242,35.498711,8,2025
13864,2025-08-14,Old High School,PM2.5,Swain,23.0,-83.310242,35.498711,8,2025
13865,2025-08-14,Pitt Agri. Center,Ozone,Pitt,23.0,-77.360126,35.6412760008938,8,2025
13866,2025-08-14,Pitt Agri. Center,PM2.5,Pitt,31.0,-77.360126,35.6412760008938,8,2025
13867,2025-08-14,Rockwell,Ozone,Rowan,27.0,-80.395039,35.551868,8,2025
13868,2025-08-14,Rockwell,PM2.5,Rowan,30.0,-80.395039,35.551868,8,2025
13869,2025-08-14,West Johnston Co.,Ozone,Johnston,31.0,-78.4622,35.59095,8,2025
13870,2025-08-14,West Johnston Co.,PM2.5,Johnston,38.0,-78.4622,35.59095,8,2025
13871,2025-08-15,Bryson City,Ozone,Swain,30.0,-83.442133,35.434767,8,2025
13872,2025-08-15,Bryson City,PM2.5,Swain,29.0,-83.442133,35.434767,8,2025
13873,2025-08-15,Castle Hayne,Ozone,New Hanover,20.0,-77.838611,34.364167,8,2025
13874,2025-08-15,Castle Hayne,PM2.5,New Hanover,25.0,-77.838611,34.364167,8,2025
13875,2025-08-15,Clemmons Middle,Ozone,Forsyth,46.0,-80.341962,36.026612,8,2025
13876,2025-08-15,Clemmons Middle,PM2.5,Forsyth,37.0,-80.341962,36.026612,8,2025
13877,2025-08-15,Durham Armory,Ozone,Durham,39.0,-78.904037,36.0329550008979,8,2025
13878,2025-08-15,Durham Armory,PM2.5,Durham,25.5,-78.904037,36.0329550008979,8,2025
13879,2025-08-15,Frying Pan Mountain,Ozone,Haywood,43.0,-82.7925,35.379167,8,2025
13880,2025-08-15,Garinger High School,Ozone,Mecklenburg,42.0,-80.785683,35.2401000008895,8,2025
13881,2025-08-15,Garinger High School,PM2.5,Mecklenburg,36.0,-80.785683,35.2401000008895,8,2025
13882,2025-08-15,Hattie Avenue,Ozone,Forsyth,44.0,-80.224501,36.11094,8,2025
13883,2025-08-15,Hattie Avenue,PM2.5,Forsyth,42.0,-80.224501,36.11094,8,2025
13884,2025-08-15,Leggett,Ozone,Edgecombe,30.0,-77.5843,35.988278,8,2025
13885,2025-08-15,Leggett,PM2.5,Edgecombe,29.0,-77.5843,35.988278,8,2025
13886,2025-08-15,Linville Falls,Ozone,Avery,29.0,-81.933072,35.972347,8,2025
13887,2025-08-15,Mendenhall School,Ozone,Guilford,38.0,-79.802314,36.1090060008986,8,2025
13888,2025-08-15,Mendenhall School,PM2.5,Guilford,33.0,-79.802314,36.1090060008986,8,2025
13889,2025-08-15,Millbrook School,Ozone,Wake,36.0,-78.574167,35.856111,8,2025
13890,2025-08-15,Millbrook School,PM2.5,Wake,43.0,-78.574167,35.856111,8,2025
13891,2025-08-15,Old High School,Ozone,Swain,26.0,-83.310242,35.498711,8,2025
13892,2025-08-15,Old High School,PM2.5,Swain,36.0,-83.310242,35.498711,8,2025
13893,2025-08-15,Pitt Agri. Center,Ozone,Pitt,24.0,-77.360126,35.6412760008938,8,2025
13894,2025-08-15,Pitt Agri. Center,PM2.5,Pitt,24.0,-77.360126,35.6412760008938,8,2025
13895,2025-08-15,Rockwell,Ozone,Rowan,44.0,-80.395039,35.551868,8,2025
13896,2025-08-15,Rockwell,PM2.5,Rowan,37.0,-80.395039,35.551868,8,2025
13897,2025-08-15,West Johnston Co.,Ozone,Johnston,43.0,-78.4622,35.59095,8,2025
13898,2025-08-15,West Johnston Co.,PM2.5,Johnston,39.0,-78.4622,35.59095,8,2025
13899,2025-08-16,Bryson City,Ozone,Swain,24.0,-83.442133,35.434767,8,2025
13900,2025-08-16,Bryson City,PM2.5,Swain,38.0,-83.442133,35.434767,8,2025
13901,2025-08-16,Castle Hayne,Ozone,New Hanover,20.0,-77.838611,34.364167,8,2025
13902,2025-08-16,Castle Hayne,PM2.5,New Hanover,28.5,-77.838611,34.364167,8,2025
13903,2025-08-16,Clemmons Middle,Ozone,Forsyth,45.0,-80.341962,36.026612,8,2025
13904,2025-08-16,Clemmons Middle,PM2.5,Forsyth,51.0,-80.341962,36.026612,8,2025
13905,2025-08-16,Durham Armory,Ozone,Durham,32.0,-78.904037,36.0329550008979,8,2025
13906,2025-08-16,Durham Armory,PM2.5,Durham,27.0,-78.904037,36.0329550008979,8,2025
13907,2025-08-16,Frying Pan Mountain,Ozone,Haywood,39.0,-82.7925,35.379167,8,2025
13908,2025-08-16,Garinger High School,Ozone,Mecklenburg,43.0,-80.785683,35.2401000008895,8,2025
13909,2025-08-16,Garinger High School,PM2.5,Mecklenburg,51.0,-80.785683,35.2401000008895,8,2025
13910,2025-08-16,Hattie Avenue,Ozone,Forsyth,45.0,-80.224501,36.11094,8,2025
13911,2025-08-16,Hattie Avenue,PM2.5,Forsyth,52.0,-80.224501,36.11094,8,2025
13912,2025-08-16,Leggett,Ozone,Edgecombe,34.0,-77.5843,35.988278,8,2025
13913,2025-08-16,Leggett,PM2.5,Edgecombe,42.0,-77.5843,35.988278,8,2025
13914,2025-08-16,Linville Falls,Ozone,Avery,26.0,-81.933072,35.972347,8,2025
13915,2025-08-16,Mendenhall School,Ozone,Guilford,36.0,-79.802314,36.1090060008986,8,2025
13916,2025-08-16,Mendenhall School,PM2.5,Guilford,46.0,-79.802314,36.1090060008986,8,2025
13917,2025-08-16,Millbrook School,Ozone,Wake,30.0,-78.574167,35.856111,8,2025
13918,2025-08-16,Millbrook School,PM2.5,Wake,51.0,-78.574167,35.856111,8,2025
13919,2025-08-16,Old High School,Ozone,Swain,24.0,-83.310242,35.498711,8,2025
13920,2025-08-16,Old High School,PM2.5,Swain,41.0,-83.310242,35.498711,8,2025
13921,2025-08-16,Pitt Agri. Center,Ozone,Pitt,31.0,-77.360126,35.6412760008938,8,2025
13922,2025-08-16,Pitt Agri. Center,PM2.5,Pitt,32.0,-77.360126,35.6412760008938,8,2025
13923,2025-08-16,Rockwell,Ozone,Rowan,38.0,-80.395039,35.551868,8,2025
13924,2025-08-16,Rockwell,PM2.5,Rowan,51.0,-80.395039,35.551868,8,2025
13925,2025-08-16,West Johnston Co.,Ozone,Johnston,32.0,-78.4622,35.59095,8,2025
13926,2025-08-16,West Johnston Co.,PM2.5,Johnston,46.0,-78.4622,35.59095,8,2025
13927,2025-08-17,Bryson City,Ozone,Swain,29.0,-83.442133,35.434767,8,2025
13928,2025-08-17,Bryson City,PM2.5,Swain,45.0,-83.442133,35.434767,8,2025
13929,2025-08-17,Castle Hayne,Ozone,New Hanover,32.0,-77.838611,34.364167,8,2025
13930,2025-08-17,Castle Hayne,PM2.5,New Hanover,40.5,-77.838611,34.364167,8,2025
13931,2025-08-17,Clemmons Middle,Ozone,Forsyth,37.0,-80.341962,36.026612,8,2025
13932,2025-08-17,Clemmons Middle,PM2.5,Forsyth,52.5,-80.341962,36.026612,8,2025
13933,2025-08-17,Durham Armory,Ozone,Durham,39.0,-78.904037,36.0329550008979,8,2025
13934,2025-08-17,Durham Armory,PM2.5,Durham,33.5,-78.904037,36.0329550008979,8,2025
13935,2025-08-17,Frying Pan Mountain,Ozone,Haywood,42.0,-82.7925,35.379167,8,2025
13936,2025-08-17,Frying Pan Mountain,PM2.5,Haywood,38.0,-82.7925,35.379167,8,2025
13937,2025-08-17,Garinger High School,Ozone,Mecklenburg,45.0,-80.785683,35.2401000008895,8,2025
13938,2025-08-17,Garinger High School,PM2.5,Mecklenburg,51.5,-80.785683,35.2401000008895,8,2025
13939,2025-08-17,Hattie Avenue,Ozone,Forsyth,37.0,-80.224501,36.11094,8,2025
13940,2025-08-17,Hattie Avenue,PM2.5,Forsyth,53.5,-80.224501,36.11094,8,2025
13941,2025-08-17,Leggett,Ozone,Edgecombe,35.0,-77.5843,35.988278,8,2025
13942,2025-08-17,Leggett,PM2.5,Edgecombe,46.0,-77.5843,35.988278,8,2025
13943,2025-08-17,Linville Falls,Ozone,Avery,38.0,-81.933072,35.972347,8,2025
13944,2025-08-17,Linville Falls,PM2.5,Avery,51.0,-81.933072,35.972347,8,2025
13945,2025-08-17,Mendenhall School,Ozone,Guilford,37.0,-79.802314,36.1090060008986,8,2025
13946,2025-08-17,Mendenhall School,PM2.5,Guilford,49.0,-79.802314,36.1090060008986,8,2025
13947,2025-08-17,Millbrook School,Ozone,Wake,39.0,-78.574167,35.856111,8,2025
13948,2025-08-17,Millbrook School,PM2.5,Wake,51.5,-78.574167,35.856111,8,2025
13949,2025-08-17,Old High School,Ozone,Swain,29.0,-83.310242,35.498711,8,2025
13950,2025-08-17,Old High School,PM2.5,Swain,46.0,-83.310242,35.498711,8,2025
13951,2025-08-17,Pitt Agri. Center,Ozone,Pitt,35.0,-77.360126,35.6412760008938,8,2025
13952,2025-08-17,Pitt Agri. Center,PM2.5,Pitt,46.0,-77.360126,35.6412760008938,8,2025
13953,2025-08-17,Rockwell,Ozone,Rowan,40.0,-80.395039,35.551868,8,2025
13954,2025-08-17,Rockwell,PM2.5,Rowan,44.0,-80.395039,35.551868,8,2025
13955,2025-08-17,West Johnston Co.,Ozone,Johnston,40.0,-78.4622,35.59095,8,2025
13956,2025-08-17,West Johnston Co.,PM2.5,Johnston,55.0,-78.4622,35.59095,8,2025
13957,2025-08-18,Bryson City,Ozone,Swain,30.0,-83.442133,35.434767,8,2025
13958,2025-08-18,Bryson City,PM2.5,Swain,47.0,-83.442133,35.434767,8,2025
13959,2025-08-18,Castle Hayne,Ozone,New Hanover,35.0,-77.838611,34.364167,8,2025
13960,2025-08-18,Castle Hayne,PM2.5,New Hanover,45.0,-77.838611,34.364167,8,2025
13961,2025-08-18,Clemmons Middle,Ozone,Forsyth,46.0,-80.341962,36.026612,8,2025
13962,2025-08-18,Clemmons Middle,PM2.5,Forsyth,47.0,-80.341962,36.026612,8,2025
13963,2025-08-18,Durham Armory,Ozone,Durham,36.0,-78.904037,36.0329550008979,8,2025
13964,2025-08-18,Durham Armory,PM2.5,Durham,29.5,-78.904037,36.0329550008979,8,2025
13965,2025-08-18,Frying Pan Mountain,Ozone,Haywood,38.0,-82.7925,35.379167,8,2025
13966,2025-08-18,Garinger High School,Ozone,Mecklenburg,43.0,-80.785683,35.2401000008895,8,2025
13967,2025-08-18,Garinger High School,PM2.5,Mecklenburg,52.0,-80.785683,35.2401000008895,8,2025
13968,2025-08-18,Hattie Avenue,Ozone,Forsyth,46.0,-80.224501,36.11094,8,2025
13969,2025-08-18,Hattie Avenue,PM2.5,Forsyth,51.0,-80.224501,36.11094,8,2025
13970,2025-08-18,Leggett,Ozone,Edgecombe,38.0,-77.5843,35.988278,8,2025
13971,2025-08-18,Leggett,PM2.5,Edgecombe,52.0,-77.5843,35.988278,8,2025
13972,2025-08-18,Linville Falls,Ozone,Avery,32.0,-81.933072,35.972347,8,2025
13973,2025-08-18,Mendenhall School,Ozone,Guilford,36.0,-79.802314,36.1090060008986,8,2025
13974,2025-08-18,Mendenhall School,PM2.5,Guilford,48.0,-79.802314,36.1090060008986,8,2025
13975,2025-08-18,Millbrook School,Ozone,Wake,38.0,-78.574167,35.856111,8,2025
13976,2025-08-18,Millbrook School,PM2.5,Wake,53.0,-78.574167,35.856111,8,2025
13977,2025-08-18,Old High School,Ozone,Swain,30.0,-83.310242,35.498711,8,2025
13978,2025-08-18,Old High School,PM2.5,Swain,43.0,-83.310242,35.498711,8,2025
13979,2025-08-18,Pitt Agri. Center,Ozone,Pitt,32.0,-77.360126,35.6412760008938,8,2025
13980,2025-08-18,Pitt Agri. Center,PM2.5,Pitt,53.0,-77.360126,35.6412760008938,8,2025
13981,2025-08-18,Rockwell,Ozone,Rowan,44.0,-80.395039,35.551868,8,2025
13982,2025-08-18,Rockwell,PM2.5,Rowan,49.0,-80.395039,35.551868,8,2025
13983,2025-08-18,West Johnston Co.,Ozone,Johnston,39.0,-78.4622,35.59095,8,2025
13984,2025-08-18,West Johnston Co.,PM2.5,Johnston,52.0,-78.4622,35.59095,8,2025
13985,2025-08-19,Bryson City,Ozone,Swain,29.0,-83.442133,35.434767,8,2025
13986,2025-08-19,Bryson City,PM2.5,Swain,37.0,-83.442133,35.434767,8,2025
13987,2025-08-19,Castle Hayne,Ozone,New Hanover,25.0,-77.838611,34.364167,8,2025
13988,2025-08-19,Castle Hayne,PM2.5,New Hanover,46.0,-77.838611,34.364167,8,2025
13989,2025-08-19,Clemmons Middle,PM2.5,Forsyth,36.0,-80.341962,36.026612,8,2025
13990,2025-08-19,Durham Armory,Ozone,Durham,22.0,-78.904037,36.0329550008979,8,2025
13991,2025-08-19,Durham Armory,PM2.5,Durham,10.5,-78.904037,36.0329550008979,8,2025
13992,2025-08-19,Frying Pan Mountain,Ozone,Haywood,36.0,-82.7925,35.379167,8,2025
13993,2025-08-19,Garinger High School,Ozone,Mecklenburg,41.0,-80.785683,35.2401000008895,8,2025
13994,2025-08-19,Garinger High School,PM2.5,Mecklenburg,42.0,-80.785683,35.2401000008895,8,2025
13995,2025-08-19,Hattie Avenue,Ozone,Forsyth,35.0,-80.224501,36.11094,8,2025
13996,2025-08-19,Hattie Avenue,PM2.5,Forsyth,37.0,-80.224501,36.11094,8,2025
13997,2025-08-19,Leggett,Ozone,Edgecombe,22.0,-77.5843,35.988278,8,2025
13998,2025-08-19,Leggett,PM2.5,Edgecombe,20.0,-77.5843,35.988278,8,2025
13999,2025-08-19,Linville Falls,Ozone,Avery,29.0,-81.933072,35.972347,8,2025
14000,2025-08-19,Mendenhall School,Ozone,Guilford,25.0,-79.802314,36.1090060008986,8,2025
14001,2025-08-19,Mendenhall School,PM2.5,Guilford,26.0,-79.802314,36.1090060008986,8,2025
14002,2025-08-19,Millbrook School,Ozone,Wake,22.0,-78.574167,35.856111,8,2025
14003,2025-08-19,Millbrook School,PM2.5,Wake,28.0,-78.574167,35.856111,8,2025
14004,2025-08-19,Old High School,Ozone,Swain,31.0,-83.310242,35.498711,8,2025
14005,2025-08-19,Old High School,PM2.5,Swain,38.0,-83.310242,35.498711,8,2025
14006,2025-08-19,Pitt Agri. Center,Ozone,Pitt,20.0,-77.360126,35.6412760008938,8,2025
14007,2025-08-19,Pitt Agri. Center,PM2.5,Pitt,22.0,-77.360126,35.6412760008938,8,2025
14008,2025-08-19,Rockwell,Ozone,Rowan,36.0,-80.395039,35.551868,8,2025
14009,2025-08-19,Rockwell,PM2.5,Rowan,39.0,-80.395039,35.551868,8,2025
14010,2025-08-19,West Johnston Co.,Ozone,Johnston,25.0,-78.4622,35.59095,8,2025
14011,2025-08-19,West Johnston Co.,PM2.5,Johnston,26.0,-78.4622,35.59095,8,2025
14012,2025-08-20,Bryson City,Ozone,Swain,26.0,-83.442133,35.434767,8,2025
14013,2025-08-20,Bryson City,PM2.5,Swain,27.0,-83.442133,35.434767,8,2025
14014,2025-08-20,Castle Hayne,Ozone,New Hanover,16.0,-77.838611,34.364167,8,2025
14015,2025-08-20,Castle Hayne,PM2.5,New Hanover,23.5,-77.838611,34.364167,8,2025
14016,2025-08-20,Clemmons Middle,Ozone,Forsyth,36.0,-80.341962,36.026612,8,2025
14017,2025-08-20,Clemmons Middle,PM2.5,Forsyth,44.0,-80.341962,36.026612,8,2025
14018,2025-08-20,Durham Armory,Ozone,Durham,29.0,-78.904037,36.0329550008979,8,2025
14019,2025-08-20,Durham Armory,PM2.5,Durham,12.5,-78.904037,36.0329550008979,8,2025
14020,2025-08-20,Frying Pan Mountain,Ozone,Haywood,36.0,-82.7925,35.379167,8,2025
14021,2025-08-20,Frying Pan Mountain,PM2.5,Haywood,29.0,-82.7925,35.379167,8,2025
14022,2025-08-20,Garinger High School,Ozone,Mecklenburg,41.0,-80.785683,35.2401000008895,8,2025
14023,2025-08-20,Garinger High School,PM2.5,Mecklenburg,43.0,-80.785683,35.2401000008895,8,2025
14024,2025-08-20,Hattie Avenue,Ozone,Forsyth,32.0,-80.224501,36.11094,8,2025
14025,2025-08-20,Hattie Avenue,PM2.5,Forsyth,43.0,-80.224501,36.11094,8,2025
14026,2025-08-20,Leggett,Ozone,Edgecombe,20.0,-77.5843,35.988278,8,2025
14027,2025-08-20,Leggett,PM2.5,Edgecombe,23.0,-77.5843,35.988278,8,2025
14028,2025-08-20,Linville Falls,Ozone,Avery,31.0,-81.933072,35.972347,8,2025
14029,2025-08-20,Linville Falls,PM2.5,Avery,38.0,-81.933072,35.972347,8,2025
14030,2025-08-20,Mendenhall School,Ozone,Guilford,25.0,-79.802314,36.1090060008986,8,2025
14031,2025-08-20,Mendenhall School,PM2.5,Guilford,32.0,-79.802314,36.1090060008986,8,2025
14032,2025-08-20,Millbrook School,Ozone,Wake,24.0,-78.574167,35.856111,8,2025
14033,2025-08-20,Millbrook School,PM2.5,Wake,30.5,-78.574167,35.856111,8,2025
14034,2025-08-20,Old High School,Ozone,Swain,29.0,-83.310242,35.498711,8,2025
14035,2025-08-20,Old High School,PM2.5,Swain,30.0,-83.310242,35.498711,8,2025
14036,2025-08-20,Pitt Agri. Center,Ozone,Pitt,19.0,-77.360126,35.6412760008938,8,2025
14037,2025-08-20,Pitt Agri. Center,PM2.5,Pitt,22.0,-77.360126,35.6412760008938,8,2025
14038,2025-08-20,Rockwell,Ozone,Rowan,35.0,-80.395039,35.551868,8,2025
14039,2025-08-20,Rockwell,PM2.5,Rowan,35.0,-80.395039,35.551868,8,2025
14040,2025-08-20,West Johnston Co.,Ozone,Johnston,24.0,-78.4622,35.59095,8,2025
14041,2025-08-20,West Johnston Co.,PM2.5,Johnston,28.0,-78.4622,35.59095,8,2025
14042,2025-08-21,Bryson City,Ozone,Swain,29.0,-83.442133,35.434767,8,2025
14043,2025-08-21,Bryson City,PM2.5,Swain,29.0,-83.442133,35.434767,8,2025
14044,2025-08-21,Castle Hayne,Ozone,New Hanover,23.0,-77.838611,34.364167,8,2025
14045,2025-08-21,Castle Hayne,PM2.5,New Hanover,26.0,-77.838611,34.364167,8,2025
14046,2025-08-21,Clemmons Middle,Ozone,Forsyth,35.0,-80.341962,36.026612,8,2025
14047,2025-08-21,Clemmons Middle,PM2.5,Forsyth,35.0,-80.341962,36.026612,8,2025
14048,2025-08-21,Durham Armory,Ozone,Durham,28.0,-78.904037,36.0329550008979,8,2025
14049,2025-08-21,Durham Armory,PM2.5,Durham,14.0,-78.904037,36.0329550008979,8,2025
14050,2025-08-21,Frying Pan Mountain,Ozone,Haywood,32.0,-82.7925,35.379167,8,2025
